sku,barcode,name,category_main,category_sub,cost,price_retail,price_credit,unit,source,date_bought
,885000003006s,"โต๊ะญี่ปุ่น 20x30"" ชิ้น",,, 105.00 , 179.00 , 160.00 ,ตัว,สายรุ้ง,30 October 2025
,8853634002696,ของเล่น รถตักดินเด็ก,,, 16.25 , 25.00 , 25.00 ,อัน,สายรุ้ง,30 October 2025
,8853634000234,ตัวต่อถุงตาข่าย เล็ก 301Y-23,,, 16.25 , 25.00 , 25.00 ,ถุง,สายรุ้ง,30 October 2025
,8853634003358,ของเล่นตักทราย 206-2,,, 16.25 , 25.00 , 25.00 ,ถุง,สายรุ้ง,30 October 2025
,4549292169195,Canon GI-76 BK,,, 540.00 , 880.00 ,,ขวด,คิงคอมพ์,30 October 2025
,4549292169218,Canon GI-76 C,,, 870.00 , 990.00 ,,ขวด,คิงคอมพ์,30 October 2025
,4549292169232,Canon GI-76 M,,, 870.00 , 990.00 ,,ขวด,คิงคอมพ์,30 October 2025
,4549292169256,Canon GI-76 Y,,, 870.00 , 990.00 ,,ขวด,คิงคอมพ์,30 October 2025
,8857122898310,ใบเสร็จรับเงิน คาร์บอนในตัว No.1,,, 27.50 , 40.00 ,,เล่ม,สมศรี,
,8851907273156,สีไม้ยาวมาสเตอร์อาร์ต 12 แท่ง 12 สี,,, 38.33 , 49.00 ,,กล่อง,สมศรี,
,8851907273224,สีไม้ยาวมาสเตอร์อาร์ต 12 แท่ง 24 สี,,, 45.83 , 59.00 ,,กล่อง,สมศรี,
,8851316000022,ดินสอสีคอลลีน 24 ด้าม 24 สี #775 x 6.00,,, 17.50 , 118.00 ,,กล่อง,สมศรี,
,8852317090524,สมุด 9/40 สพฐ. เส้นครึ่งบรรทัด,,, 5.83 , 10.00 ,,เล่ม,สมศรี,
,8851907101596,สีไม้ยาว 12 สี Elfen,,, 22.92 , 35.00 ,,เล่ม,สมศรี,
,8851907292492,มาสเตร์อาร์ต ดินสอดำ HB,,, 4.58 , 4.00 ,,ด้าม,สมศรี,
,8851907292553,มาสเตอร์อาร์ต ดินสอดำ 2B,,, 2.40 , 5.00 ,,ด้าม,สมศรี,
,8851907329174,ยางลบ ควอนตัม นีออน,,, 3.40 , 7.00 ,,ก้อน,,
,8851907329181,ยางลบคละสี Elfen EF350,,, 1.70 , 5.00 ,,ก้อน,,
,8851907142414,ยางลบควอนตัม QE600-50,,, 3.10 , 6.00 ,,ก้อน,,
,,ไม้บล็อค 21 หลัก,,, 125.00 , 150.00 ,,อัน,วีระพานิช,
,,ไม้บล็อค 16 หลัก,,, 85.00 , 85.00 ,,อัน,วีระพานิช,
,,ไหม Venus Summer คละสี,,, 57.00 , 67.00 ,,ม้วน,วีระพานิช,
,,ไม้นิตติ้ง เบอร์ 5,,, 40.00 , 45.00 ,,คู่,วีระพานิช,
,,ไม้นิตติ้ง เบอร์ 7,,, 40.00 , 45.00 ,,คู่,วีระพานิช,
,,ไม้นิตติ้ง เบอร์ 12,,, 30.00 , 35.00 ,,คู่,วีระพานิช,
,,ไม้นิตติ้ง เบอร์ 10,,, 30.00 , 35.00 ,,คู่,วีระพานิช,
,,ไหมพรม เบอร์ 20/4,,, 47.50 , 65.00 ,,ม้วน,วีระพานิช,
,,ไหมพรม เบอร์ 4/3 คละสี,,, 26.00 , 34.00 ,,ม้วน,วีระพานิช,
,,ก้ามปู TC-805B,,, 20.00 , 25.00 ,,อัน,วีระพานิช,
,,เข็มเงิน,,, 15.00 , 20.00 ,,เล่ม,วีระพานิช,
,,เข็มทอง,,, 50.00 , 60.00 ,,เล่ม,วีระพานิช,
,,เข็มสอย ก้นทอง,,, 20.00 , 25.00 ,,ห่อ,วีระพานิช,
,,ไม้ปิงปอง Prochampion (คู่),,, 27.00 , 70.00 ,,คู่,ชัยชนะ,
,6941333375004,ไม้ปิงปอง Champion,,, 42.00 , 80.00 ,,อัน,ชัยชนะ,
,,ไม้บล็อค 21 หลัก (ไม้),,, 60.00 , 90.00 ,,อัน,ชัยชนะ,
,8858729290507,ปากกาลบได้ Minami 14,,, 11.67 , 17.00 ,,ด้าม,,
,8858729254790,ปากกาลบได้ H-381,,, 11.67 , 18.00 ,,ด้าม,,
,,เข็มสอดได้,,, 30.00 , 30.00 ,,อัน,,
,,เข็มโครเชต์,,, 10.00 , 15.00 ,,อัน,,
,PBB800117,ไหมพรม Baby NO.700,,, 5.00 , 8.00 ,,ม้วน,,
,8851026288246,ไหมพรม ER559,,, 30.00 , 40.00 ,,ม้วน,,
,,ไหมพรม EGRET ทูโทน,,, 25.00 , 35.00 ,,ม้วน,,
,,ไหมพรม ตุ่มเล็ก 50g NO.ER820,,, 34.00 , 55.00 ,,ม้วน,,
,9852626288260,ไหมพรม NO.655,,, 33.00 , 45.00 ,,ม้วน,,
,MXM77860,กระดุม 10 มม. คละสี,,, 10.00 , 15.00 ,,ห่อ,,
,,เข็มกลัดขอบเพชร,,, 36.67 , 59.00 ,,อัน,,
,,เข็มกลัดดำ ไว้อาลัย,,, 16.67 , 59.00 ,,อัน,,
,,เข็มกลัดไว้อาลัย เล็ก,,, 11.67 , 39.00 ,,อัน,,
,,พานพุ่มดอกไม้ประดิษฐ์สีขาว S,,, 650.00 , 715.00 ,,อัน,ต๋อย,
,,พานพุ่มดอกไม้ประดิษฐ์สีขาว M,,, 450.00 , 515.00 ,,อัน,ต๋อย,
,,ผ้าต่วน สีดำ,,," 1,926.00 "," 2,050.00 ",,ม้วน,สุเทพ,
,,สมุดเส้นเดียว สพฐ ,,, 15.00 , 20.00 ,,เล่ม,ชัยชนะ,3 November 2025
,,สีไม้คลอลลีน 12 สี,,, 44.00 , 58.00 ,,เล่ม,ชัยชนะ,3 November 2025
,,เครื่องทองน้อย 16,,, 670.00 , 950.00 ," 1,150.00 ",ชุด,ชัยชนะ,3 November 2025
,,ผ้าซับในสีดำ,,, 810.00 ," 1,800.00 "," 2,050.00 ",ม้วน,ชัยชนะ,3 November 2025
,,ผ้าซับในสีขาว,,, 810.00 ," 1,600.00 "," 1,850.00 ",ม้วน,ชัยชนะ,3 November 2025
,,เครื่องทองน้อย,,, 800.00 , 950.00 ," 1,150.00 ",ชุด,เอป๊อป,3 November 2025
,,สีไม้คลอลลีน 12 สี,,, 59.00 , 70.00 , 70.00 ,กล่อง,เอป๊อป,3 November 2025
,,กระดาษอิงค์เจ็ท 230 แกรม,,, 220.00 , 250.00 , 250.00 ,ห่อ,เอป๊อป,3 November 2025
,,แปรงลบกระดาน,,, 18.00 , 25.00 , 25.00 ,อัน,เอป๊อป,3 November 2025
,,สมุดลงนามไว้อาลัย,,, 250.00 , 275.00 , 30.00 ,เล่ม,เอป๊อป,3 November 2025
,,พานดอกไม้,,, 285.71 , 515.00 , 515.00 ,พาน,สยามมาลัยภัณฑ์,5 November 2025
,,เข็มกลัดโบว์ขนาดเล็ก,,, 50.00 , 100.00 , 100.00 ,ห่อ,วีระพานิช,6 November 2025
,,เข็มกลัดโบว์ขนาดกลาง,,, 250.00 , 350.00 , 350.00 ,ห่อ,วีระพานิช,6 November 2025
,,ริบบิ้นผ้า,,, 50.00 , 59.00 ,,แถว,เอป๊อป,6 November 2025
,,ซองพลาสติก,,, 12.00 , 16.00 ,,ห่อ,เอป๊อป,7 November 2025
,,เครื่องทองน้อย,,, 800.00 ," 1,150.00 ",,ชิ้น,เอป๊อป,7 November 2025
,,ริ้บบิ้นดำ,,, 51.30 , 59.00 ,,แถว,เอป๊อป,7 November 2025
,,สมุดลงนามไว้อาลัย,,, 250.00 , 275.00 ,,เล่ม,เอป๊อป,7 November 2025
,,ฮูลาฮูป,,, 100.00 , 150.00 ,,อัน,เอป๊อป,7 November 2025
,,เครื่องทองน้อย,,, 800.00 ," 1,150.00 ",,ชุด,เอป๊อป,7 November 2025
,,เครื่องคิดเลข,,, 232.00 , 232.00 ,,เครื่อง,เอป๊อป,7 November 2025
,,ผ้าซับในสีขาว,,, 810.00 ," 1,600.00 "," 1,850.00 ",ม้วน,ชัยชนะ,7 November 2025
,,ผ้าซับในสีดำ,,, 810.00 ," 1,800.00 "," 2,050.00 ",ม้วน,ชัยชนะ,7 November 2025
,8859481416365,ถุงขยะดำ 18x20 นิ้ว แพค 1 กก.,,, 45.00 , 65.00 , 80.00 ,แพค,สมศรี,9 November 2025
,8851818085749,น้ำยาถูพื้น Magic Clean 400 มล. ม่วง ถุงเติม,,, 21.67 , 37.00 ,,ถุง,สมศรี,9 November 2025
,8851818639003,น้ำยาถูพื้น Magic Clean 500 มล. ชมพู,,, 36.67 , 55.00 ,,ขวด,สมศรี,9 November 2025
,7700020,โบว์ติดผมนักเรียน แพค 6,,, 4.17 , 10.00 ,,อัน,สมศรี,9 November 2025
,7700,โบว์ติดผมนักเรียน ดำ แพค 12,,, 7.50 , 15.00 ,,อัน,สมศรี,9 November 2025
,,กล่องดินสอพลาสติก TL-20510,,, 15.83 , 25.00 ,,อัน,สมศรี,9 November 2025
,8851295511038,ปากกา Whiteboard Pilot แดง,,, 17.08 , 25.00 ,,ด้าม,สมศรี,9 November 2025
,8851295511014,ปากกา Whiteboard Pilot น้ำเงิน,,, 16.67 , 25.00 ,,ด้าม,สมศรี,9 November 2025
,2006,ป้ายติดราคาขอบแดง,,, 6.50 , 10.00 ,,ม้วน,สมศรี,9 November 2025
,8859813353566,หมึกลูกกลิ้ง MX-5500,,, 8.30 , 20.00 ,,ขวด,สมศรี,9 November 2025
,8851932464680,ซันไลต์ เลมอนเทอร์โบ 3.2 ล.,,, 139.00 , 150.00 ,,แกลลอน,สมศรี,9 November 2025
,8851932090759,คอมฟอร์ท น้ำยาปรับผ้านุ่ม ชมพู 2800 มล.,,, 95.00 , 110.00 ,,แกลลอน,สมศรี,9 November 2025
,8859538504755,แก้วเก็บความเย็น Zootopia 1200 มล.,,, 359.00 , 400.00 ,,ใบ,สมศรี,9 November 2025
,28379072,พุทราจีน แพ็ค 500 กรัม,,, 99.00 , 120.00 ,,กล่อง,สมศรี,9 November 2025
,8851932406581,คอมฟอร์ท น้ำยาปรับผ้านุ่ม ฟ้า 2800 มล.,,, 95.00 , 110.00 ,,แกลลอน,สมศรี,9 November 2025
,8850128030067,Nescafe Red cup 165 g.,,, 165.00 , 180.00 ,,ห่อ,ซุ่นเฮง,9 November 2025
,8850006330715,แปรงสีฟันคอลเกตเอ็กซ์ตร้าคลีน นุ่ม 2+1,,, 35.00 , 40.00 ,,แพค,ซุ่นเฮง,9 November 2025
,,ชุดพานสะการะ,,, 285.71 , 515.00 ,,พาน,สยามมาลัยภัณฑ์,9 November 2025
,,ชุดพานสะการะ,,, 285.71 , 515.00 ,,พาน,สยามมาลัยภัณฑ์,10 November 2025
,,ฟุตซอล molten 1510,,, 390.00 , 550.00 ,,ลูก,ชัยชนะ,10 November 2025
,,เครื่องตีป้ายราคา,,, 191.00 , 250.00 ,,เครื่อง,เอป๊อป,10 November 2025
,,ไส้แฟ้ม ORCA A4 ใส,,, 6.00 , 18.00 ,,แผ่น,ชัยชนะ,10 November 2025
,,ชุดพานสะการะ,,, 285.71 , 515.00 ,,พาน,สยามมาลัยภัณฑ์,10 November 2025
,,เครื่องทองน้อย,,, 650.00 , 950.00 ,,ชุด,ชัยชนะ,10 November 2025
,,แฟ้มสันแคบ 2 นิ้ว 2101F พีช,,, 65.00 , 82.00 , 85.00 ,อัน,ชัยชนะ,10 November 2025
,,พานรัฐ no.18 ทอง,,, 85.00 , 120.00 ,,อัน,ชัยชนะ,10 November 2025
,,พานดอกไม้สีขาว,,, 490.00 , 590.00 ,,คู่,ชัยชนะ,10 November 2025
,,ลูกแฮนด์บอล,,, 350.00 , 420.00 ,,ลูก,ธนาชัย,12 November 2025
,1988321415156,คาดผมดอกไม้มีไฟ,,, 15.00 , 29.00 ,,อัน,สมศรี,13 November 2025
,5004555,พวงมาลัยใส่ธนบัตร,,, 15.00 , 29.00 ,,พวง,สมศรี,13 November 2025
,8850006927014,แปรงสีฟันคอลเกตกัมคลีนเดี่ยว,,, 20.83 , 25.00 ,,อัน,สมศรี,13 November 2025
,8858467000017,น้ำมันมวย 15 cc,,, 29.17 , 38.00 ,,ขวด,สมศรี,13 November 2025
,8858467000024,น้ำมันมวย 30 cc,,, 45.83 , 58.00 ,,ขวด,สมศรี,13 November 2025
,8851932371063,ซันไลต์เลม่อน 485มล.,,, 30.83 , 40.00 ,,ขวด,สมศรี,13 November 2025
,8851932371094,ซันไลต์เลม่อน 150มล.,,, 9.17 , 15.00 ,,ขวด,สมศรี,13 November 2025
,325414,หวีเกลียวใหญ่,,, 3.33 , 10.00 ,,อัน,สมศรี,13 November 2025
,,น้ำมันมวย 15 cc,,, 28.00 , 29.00 ,,ขวด,แม็กกี้,12 November 2025
,,น้ำมันมวย 30 cc,,, 46.00 , 55.00 ,,ขวด,แม็กกี้,12 November 2025
,,น้ำมันมวย 60 cc,,, 79.00 , 89.00 ,,ขวด,แม็กกี้,12 November 2025
,,เฟรมวาดภาพ 60 x 80 cm,,, 150.00 , 169.00 ,,แผ่น,อิสราภร์,
,,CANON GI-790 BK,,, 235.00 , 275.00 , 305.00 ,ขวด,คิงคอมพ์,11 November 2025
,,CANON GI-790 C,,, 235.00 , 295.00 , 315.00 ,ขวด,คิงคอมพ์,11 November 2025
,,CANON GI-790 M,,, 235.00 , 295.00 , 315.00 ,ขวด,คิงคอมพ์,11 November 2025
,,CANON GI-790 Y,,, 235.00 , 295.00 , 315.00 ,ขวด,คิงคอมพ์,11 November 2025
,,Print head Canon BH-7 BLACK,,, 800.00 , 980.00 ," 1,250.00 ",ขวด,คิงคอมพ์,11 November 2025
,,Print head Canon CH-7 COLOR,,, 930.00 ," 1,040.00 "," 1,150.00 ",ขวด,คิงคอมพ์,11 November 2025
,,แม่เหล็ก,,, 29.00 , 35.00 ,,แพค,ไทยรุ่ง,
,,แม่เหล็ก A4,,, 68.00 , 75.00 ,,แผ่น,ไทยรุ่ง,
,,แม่เหล็กแบบเส้น,,, 23.00 , 35.00 ,,แผ่น,ไทยรุ่ง,
,,กล่องเอกสาร XL,,, 62.00 , 85.00 ,,กล่อง,John 17,11 November 2025
,8851907288204,แฟ้มสันแคบ 2 นิ้ว 2101F พีช,,, 64.83 , 80.00 , 85.00 ,อัน,แมคโคร,16 November 2025
,8850046100064,Zilk Kotton กระดาษชำระ,,, 5.23 , 10.00 ,,ห่อ,แมคโคร,16 November 2025
,8850332161113,เนย ลาวรี่ เค็ม 200 กรัม,,, 129.00 , 129.00 ,,ก้อน,แมคโคร,16 November 2025
,8851932371063,ซันไลต์ เลมอนเทอร์โบ ขวด 485 มล.,,, 31.50 , 40.00 , 58.00 ,ขวด,แมคโคร,16 November 2025
,8888336011318,Scott Interfold อเนกประสงค์ 84 แผ่น,,, 33.17 , 45.00 , 50.00 ,ห่อ,แมคโคร,16 November 2025
,8888336043456,Scott Interfold อเนกประสงค์ 76 แผ่น,,, 22.90 , 45.00 , 50.00 ,ห่อ,แมคโคร,16 November 2025
,8851334400293,TEX ลวดเสียบกระดาษ กลม 33 mm,,, 5.00 , 9.00 , 10.00 ,กล่อง,ชัยชนะ,16 January 2026
,8857121719036,E'Sy คลิปดำ 32 mm. NO.110,,, 2.08 , 5.00 , 5.00 ,ตัว,ชัยชนะ,
,6932673738635,Deli คลิปดำ 41 mm. NO.109,,, 2.92 , 5.00 , 5.00 ,ตัว,ชัยชนะ,
,,ขลุ่วคิงส์ รีคอร์เดอร์,,, 53.00 , 38.00 ,,เลา,Apop,
,,ขลุ่ยเพียออ,,, 38.00 , 53.00 ,,เลา,Apop,
,,หัวถ้วยกีฬา คละแบบ,,, 60.00 , 60.00 ,,อัน,ธนาชัย,17 November 2025
,,ถุงขยะสีแดง 18*20,,, 64.00 , 85.00 ,,ห่อ,Interphamacy,17 November 2025
,8952978,STICKER 23*35-A16,,, 23.00 , 29.00 ,,ห่อ,ดีไอวาย,12 November 2025
,8952979,STICKER 25*35-17,,, 23.00 , 29.00 ,,ห่อ,ดีไอวาย,12 November 2025
,9086099,STICKER WSY,,, 25.00 , 30.00 ,,ห่อ,ดีไอวาย,12 November 2025
,9013380,STICKER -084,,, 11.00 , 15.00 ,,ห่อ,ดีไอวาย,12 November 2025
,9088172,PRISMATIC,,, 34.00 , 25.00 ,,ห่อ,ดีไอวาย,12 November 2025
,8953882,STICKER 36,,, 17.00 , 24.00 ,,ห่อ,ดีไอวาย,12 November 2025
,8952011,STICKER D002,,, 11.00 , 15.00 ,,ห่อ,ดีไอวาย,12 November 2025
,9089361,STICKER 004A,,, 19.00 , 23.00 ,,ห่อ,ดีไอวาย,12 November 2025
,,กาว TOA 4 oz.,,, 11.25 , 25.00 ,,ขวด,ชัยชนะ,17 November 2025
,,กาว TOA 8 oz.,,, 18.00 , 45.00 ,,ขวด,ชัยชนะ,17 November 2025
,,ริบบิ้นลวด สีเงิน,,, 70.00 , 98.00 ,,ม้วน,ชัยชนะ,17 November 2025
,,ริบบิ้นลวด สีทอง,,, 70.00 , 98.00 ,,ม้วน,ชัยชนะ,17 November 2025
,,ลวดเสียบกระดาษ,,, 5.00 , 9.00 ,,อัน,ชัยชนะ,17 November 2025
,6932673738635,คลิปดำ 2ขา no.109,,, 2.92 , 5.00 ,,กล่อง,ชัยชนะ,17 November 2025
,,คลิปดำ อีซี่ no.110,,, 2.08 , 4.00 ,,กล่อง,ชัยชนะ,17 November 2025
,,สมุดสพฐ,,, 8.00 , 10.00 ,,เล่ม,ชัยชนะ,17 November 2025
,,กระดาษการ์ด A4 120 g ,,, 100.00 , 150.00 ,,รีม,ชัยชนะ,17 November 2025
,,กระดาษการ์ด A4 120 g สีดำ,,, 50.00 , 70.00 ,,รีม,ชัยชนะ,17 November 2025
,,ที่ถอนลวดเย็บกระดาษ,,, 45.00 , 60.00 ,,อัน,ชัยชนะ,17 November 2025
,,เทปวัดระยะ 100 เมตร,,," 1,550.00 "," 2,250.00 ",,ใบ,ชัยชนะ,17 November 2025
,,ถ้วยรางวัล no.988,,, 340.00 , 410.00 ,,ใบ,ชัยชนะ,17 November 2025
,,ถ้วยรางวัล no.6,,, 300.00 , 380.00 ,,ใบ,ชัยชนะ,17 November 2025
,,ถ้วยรางวัล no.5,,, 250.00 , 350.00 ,,อัน,ชัยชนะ,17 November 2025
,,หัวถ้วยรางวัล,,, 30.00 , 50.00 ,,อัน,ชัยชนะ,17 November 2025
,,เหรียญทองแดง,,, 15.00 , 25.00 ,,อัน,ชัยชนะ,17 November 2025
,,เหรียญเงิน,,, 15.00 , 25.00 ,,อัน,ชัยชนะ,17 November 2025
,,เหรียญทอง,,, 15.00 , 25.00 ,,อัน,ชัยชนะ,17 November 2025
,,ธงชาติ 100*150,,, 66.00 , 70.00 ,,ผืน,ไทยรุ่ง,18 November 2025
,,ธงชาติ 90*135,,, 43.00 , 48.00 ,,ผืน,ไทยรุ่ง,18 November 2025
,,ธงชาติ 120*180,,, 82.00 , 85.00 ,,ผืน,ไทยรุ่ง,18 November 2025
,,กระบี่,,, 47.00 , 59.00 ,,อัน,ไทยรุ่ง,22 November 2025
,,ชุดมีดแกะสลัก,,, 81.00 , 89.00 ,,ชุด,เอป๊อป,22 November 2025
,,มีดแกะสลัก,,, 29.00 , 39.00 ,,อัน,เอป๊อป,22 November 2025
,,ลวดทองแดง,,, 27.00 , 39.00 ,,ห่อ,เอป๊อป,22 November 2025
,,กิ๊บลวดกำมะหยี่ต้นคริสมาสต์,,, 35.00 , 40.00 ,,อัน,อัมรินทร์,22 November 2025
,,คาดผม,,, 15.00 , 29.00 ,,อัน,อัมรินทร์,22 November 2025
,,ลูกโป่งโฟม,,, 10.00 , 20.00 ,,อัน,อัมรินทร์,22 November 2025
,,กิ๊บแฟชั่น,,, 15.00 , 29.00 ,,อัน,อัมรินทร์,22 November 2025
,,กิ๊บซานต้า,,, 10.00 , 20.00 ,,อัน,อัมรินทร์,22 November 2025
,,กิ๊บสปริงซานต้า,,, 10.00 , 20.00 ,,อัน,อัมรินทร์,22 November 2025
,,ต้นคริสต์มาส,,, 25.00 , 49.00 ,,อัน,อัมรินทร์,22 November 2025
,,ลูกโป่ง,,, 10.00 , 20.00 ,,อัน,อัมรินทร์,22 November 2025
,,ของตกแต่ง,,, 10.00 , 10.00 ,,อัน,อัมรินทร์,22 November 2025
,,ถุง SS ,,, 14.00 , 20.00 ,,ใบ,,22 November 2025
,8851818209084,แอทแทคอีซี่ 110 กรัม,,, 5.60 , 10.00 ,,ห่อ,แม็กกี้,22 November 2025
,8850987101014,มาม่ารสหมูสับ,,, 6.50 , 7.00 ,,ห่อ,แม็กกี้,22 November 2025
,,สบู่นกแก้วไวท์ซากุระ,,, 8.25 , 10.00 ,,ก้อน,แม็กกี้,22 November 2025
,8859762200010,น้ำดื่มคลูสปริง350มล.,,, 2.00 , 6.00 ,,ขวด,แม็กกี้,22 November 2025
,,ยูนิฟเฟรชผักผลไม้,,, 7.33 , 10.00 ,,กล่อง,แม็กกี้,22 November 2025
,,ยูนิฟเฟรชผักผลไม้มิกซ์,,, 7.25 , 10.00 ,,กล่อง,แม็กกี้,22 November 2025
,,หม้อหุงข้าว SHARP KSH-D28 ขนาด 2.8 ลิตร,,,#DIV/0!," 1,670.00 ",,,,
,,เทปทองแดง 5 มม.,,, 45.00 , 59.00 ,,ม้วน,อิสราภร์,23 November 2025
,,เทปทองแดง 10 มม.,,, 90.00 , 109.00 ,,ม้วน,อิสราภร์,23 November 2025
,,ธงอาเซียน 60*90,,, 422.00 , 950.00 ," 1,150.00 ",ชุด,ไทยรุ่ง,26 November 2025
,,กระดาษรายงาน 40 แผ่น,,, 20.00 , 30.00 ,,ห่อ,ไทยรุ่ง,26 November 2025
,,กระดาษรายงาน 20 แผ่น,,, 13.00 , 20.00 ,,ห่อ,ไทยรุ่ง,26 November 2025
,,พลาสติกเคลือบบัตร,,, 191.00 , 275.00 ,,ห่อ,ไทยรุ่ง,26 November 2025
,,ถุงหูสีเหลือง,,, 110.00 , 110.00 ,,ห่อ,ไทยรุ่ง,26 November 2025
,,เสื้อผ้าแฟนซี,,," 1,550.00 "," 1,550.00 ",,ชุด,สว่างจ้า,21 November 2025
,8852526111584,ถุงเท้านักเรียนขาวล้วนยาว,,, 32.50 , 40.00 ,,คู่,สมศรี,25 November 2025
,8852526110358,ถุงเท้านักเรียนน้ำตาลยาว,,, 30.00 , 40.00 ,,คู่,สมศรี,25 November 2025
,8859474701225,ถุงเท้าน้ำตาลข้อสั้น,,, 15.42 , 25.00 ,,คู่,สมศรี,25 November 2025
,8859474701218,ถุงเท้านักเรียนน้ำตาล 5-7,,, 15.00 , 25.00 ,,คู่,สมศรี,25 November 2025
,9687471,ถุงเท้าพ่อเสือ สีกากี,,, 40.00 , 60.00 ,,คู่,สมศรี,25 November 2025
,798570,ถุงเท้าลูกเสือไนล่อนกากี,,, 29.17 , 45.00 ,,คู่,สมศรี,25 November 2025
,200058,หวมวกเปเล่สีแดง,,, 40.00 , 69.00 ,,คู่,สมศรี,25 November 2025
,6000430,ขลุ่ยเพียงออ,,, 40.00 , 49.00 ,,อัน,สมศรี,25 November 2025
,5000329,ขลุ่ย king,,, 50.00 , 69.00 ,,อัน,สมศรี,25 November 2025
,600588,เข็มติดหมวกยุวกาชาด,,, 7.08 , 10.00 ,,อัน,สมศรี,25 November 2025
,200073,เครื่องหมายลูกเสือ,,, 5.42 , 10.00 ,,อัน,สมศรี,25 November 2025
,9658,เข็มติดอดยุวกาชาด,,, 6.25 , 10.00 ,,อัน,สมศรี,25 November 2025
,8850002904071,แป้งโคโดโมสีชมพู,,, 9.17 , 12.00 ,,อัน,สมศรี,25 November 2025
,10050002902329,แป้งโคโดโมสีฟ้า,,, 8.21 , 12.00 ,,อัน,สมศรี,25 November 2025
,115026,กระเป๋าดินสอใสขอบยาง,,, 13.33 , 25.00 ,,อัน,สมศรี,25 November 2025
,,สบู่เหลวล้างมือ,,, 165.00 , 280.00 ,,แกลลอน,ชัยชนะ,19 November 2025
,,โบว์นางงามใหญ่,,, 8.00 , 10.00 ,,อัน,ชัยชนะ,26 November 2025
,,โบว์นางงามเล็ก,,, 3.50 , 5.00 ,,อัน,ชัยชนะ,26 November 2025
,,Ink CONON PIXMA G2010 + Ink,,," 3,385.00 "," 3,990.00 ",,อัน,คิงคอมพ์,25 November 2025
,,Print head Canon BH-7 BLACK,,, 800.00 , 950.00 ,,อัน,คิงคอมพ์,26 November 2025
,,Print head Canon BH-7 COLOR,,, 930.00 ," 1,040.00 ",,อัน,คิงคอมพ์,26 November 2025
,7989103192401,กะละมังสแตนเลสมีรู 32 ซม.,,, 65.00 , 70.00 ,,ใบ,แม็กกี้,25 November 2025
,1989103015205,กะละมังมีรูหูจับ 30 ซม.,,, 89.00 , 70.00 ,,ชิ้น,แม็กกี้,25 November 2025
,1989103113901,กะละมังมีรู2หูจับ 24 ซม.,,, 59.00 , 70.00 ,,ชิ้น,แม็กกี้,25 November 2025
,8850002002050,เปาเอ็มวอช 8000 กรัม,,, 369.00 , 685.00 ,,ถัง,แม็กกี้,19 November 2025
,8858814206338,สปาคลีนฉฮนดี้แมนเช็ดกระจก 500 มล.,,, 59.00 , 75.00 ,,ขวด,แม็กกี้,25 November 2025
,8859828700720,กล่องล้อเลื่อน 60 ลิตร,,, 99.00 , 120.00 , 195.00 ,ใบ,แม็กกี้,18 November 2025
,,ถุงน่องเด็ก,,, 49.00 , 59.00 ,,ชิ้น,ธนากิจ,
,,ถุงเท้า,,, 44.00 , 55.00 ,,คู่,ธนากิจ,
,,พระบรมฉายาลักษณ์ พระพันปีหลวง A4,,, 250.00 , 300.00 ,,กรอบ,แก่นนรสิงห์,
,,พระบรมฉายาลักษณ์ พระพันปีหลวง A3,,, 400.00 , 500.00 ,,กรอบ,แก่นนรสิงห์,
,,พระบรมฉายาลักษณ์ พระพันปีหลวง 12*18 นิ้ว,,, 450.00 , 550.00 ,,กรอบ,แก่นนรสิงห์,
,,ช่อลำดวนเข็มกลัดใหญ่,,, 60.00 , 79.00 ,,ช่อ,จงวัฒนา,
,,ช่อลำดวนเข็มกลัดเล็ก,,, 40.00 , 49.00 ,,ช่อ,จงวัฒนา,
,,ช่อลำดวนก้าน,,, 40.00 , 49.00 ,,ช่อ,จงวัฒนา,
,885111145031,มามี่โพโคแพ้นท์ XXXL,,, 65.00 , 80.00 ,,ห่อ,แม็กกี้,23 November 2025
,8851111420230,มามี่โพโคแพ้นท์ XXL,,, 65.00 , 80.00 ,,ห่อ,แม็กกี้,23 November 2025
,8850092224516,ไฮยีนรีดเรียบ,,, 10.67 , 18.00 ,,ถุง,แม็กกี้,23 November 2025
,8859497300061,ซิสต้าร์วอเตอร์เมลอนอีอีครีม,,, 32.00 , 52.00 ,,ซอง,แม็กกี้,23 November 2025
,8858882901340,จุฬาเฮิร์บดีดีครีมแตงโม,,, 38.33 , 49.00 ,,ซอง,แม็กกี้,23 November 2025
,8850092012496,วิกซอลสีชมพู900มล.,,, 33.00 , 58.00 ,,ถุง,แม็กกี้,23 November 2025
,8851932187831,บรีสเอกเซล 750 กรัม,,, 63.00 , 85.00 ,,ชิ้น,แม็กกี้,23 November 2025
,8851932479509,บรีสเอกเซล 850 กรัม,,, 64.00 , 95.00 ,,ถุง,แม็กกี้,23 November 2025
,8851932377744,บรีสเอกเซลพาราไดซ์,,, 64.00 , 95.00 ,,ชิ้น,แม็กกี้,23 November 2025
,8851932379045,ลักส์วซากุระบลูมสบู่,,, 11.25 , 17.00 ,,ชิ้น,แม็กกี้,23 November 2025
,8851932477703,ซันไลต์เลม่อนมะนาว300มล.,,, 10.67 , 18.00 ,,ถุง,แม็กกี้,23 November 2025
